order_date,order_id,fk_buyer_id,fk_depot_id,sales_order_status,creation_time,,,,,,,
20-Jul-22,317562,51432,11,Rejected,09:45.0,,,,,,,
20-Jul-22,303756,41840,8,Rejected,10:00.0,,,,,,,
20-Jul-22,308370,132960,4,Shipped,10:04.0,,,,,,,
20-Jul-22,300078,83392,10,Rejected,10:22.0,,,,,,,
20-Jul-22,311736,76956,4,Rejected,10:46.0,,,,,,,
20-Jul-22,302490,221444,11,Rejected,11:14.0,,,,,,,
20-Jul-22,309594,197132,4,Shipped,11:26.0,,,,,,,
20-Jul-22,307869,45720,9,Rejected,11:33.0,,,,,,,
20-Jul-22,306354,84284,9,Rejected,11:45.0,,,,,,,
20-Jul-22,310485,222572,11,Shipped,11:45.0,,,,,,,
20-Jul-22,317934,101756,10,Rejected,12:14.0,,,,,,,
20-Jul-22,301068,106420,9,Rejected,12:42.0,,,,,,,
20-Jul-22,307059,65612,8,Shipped,13:28.0,,,,,,,
20-Jul-22,309192,223180,4,Shipped,13:32.0,,,,,,,
20-Jul-22,313263,202768,1,Rejected,13:32.0,,,,,,,
20-Jul-22,306828,213464,9,Rejected,13:40.0,,,,,,,
20-Jul-22,314805,55796,5,Rejected,13:43.0,,,,,,,
20-Jul-22,314808,45616,1,Shipped,13:45.0,,,,,,,
20-Jul-22,302793,84284,9,Rejected,14:08.0,,,,,,,
20-Jul-22,306915,54080,9,Shipped,14:10.0,,,,,,,
20-Jul-22,305895,164852,2,Rejected,14:28.0,,,,,,,
20-Jul-22,316314,115960,9,Rejected,14:38.0,,,,,,,
20-Jul-22,302433,119320,9,Rejected,14:43.0,,,,,,,
20-Jul-22,311361,119324,9,Shipped,14:59.0,,,,,,,
20-Jul-22,309162,213756,9,Shipped,15:07.0,,,,,,,
20-Jul-22,312618,28300,5,Shipped,15:09.0,,,,,,,
20-Jul-22,317109,75600,9,Shipped,15:20.0,,,,,,,
20-Jul-22,309018,71772,5,Rejected,15:26.0,,,,,,,
20-Jul-22,303765,98596,4,Shipped,15:57.0,,,,,,,
20-Jul-22,312081,190076,9,Shipped,16:03.0,,,,,,,
20-Jul-22,313557,138412,10,Rejected,16:08.0,,,,,,,
20-Jul-22,312234,142924,2,Rejected,16:09.0,,,,,,,
20-Jul-22,310386,197880,8,Rejected,16:16.0,,,,,,,
20-Jul-22,304389,137816,2,Shipped,16:19.0,,,,,,,
20-Jul-22,314997,51408,9,Shipped,16:20.0,,,,,,,
20-Jul-22,312621,70176,4,Shipped,16:41.0,,,,,,,
20-Jul-22,311751,212552,10,Rejected,16:48.0,,,,,,,
20-Jul-22,299382,43440,8,Rejected,17:00.0,,,,,,,
20-Jul-22,317049,82308,2,Shipped,17:26.0,,,,,,,
20-Jul-22,315804,67580,2,Rejected,17:36.0,,,,,,,
20-Jul-22,311661,223728,9,Shipped,17:44.0,,,,,,,
20-Jul-22,304164,25772,1,Rejected,17:46.0,,,,,,,
20-Jul-22,307803,89632,2,Rejected,17:57.0,,,,,,,
20-Jul-22,316071,223924,1,Rejected,18:23.0,,,,,,,
20-Jul-22,305901,172128,1,Rejected,18:36.0,,,,,,,
20-Jul-22,309102,219828,11,Rejected,19:06.0,,,,,,,
20-Jul-22,300360,159128,8,Shipped,19:38.0,,,,,,,
20-Jul-22,314898,88460,8,Shipped,19:40.0,,,,,,,
20-Jul-22,298875,183148,10,Rejected,19:55.0,,,,,,,
20-Jul-22,313428,73072,1,Rejected,20:00.0,,,,,,,
20-Jul-22,305247,30004,1,Rejected,20:19.0,,,,,,,
20-Jul-22,307692,37504,5,Rejected,20:34.0,,,,,,,
20-Jul-22,301374,169596,11,Rejected,20:50.0,,,,,,,
20-Jul-22,302886,92552,4,Shipped,20:58.0,,,,,,,
20-Jul-22,312630,128664,4,Shipped,21:10.0,,,,,,,
20-Jul-22,305805,156340,4,Shipped,21:20.0,,,,,,,
20-Jul-22,303774,30500,1,Shipped,21:27.0,,,,,,,
20-Jul-22,311370,114528,10,Shipped,21:27.0,,,,,,,
20-Jul-22,312786,210884,3,Rejected,21:31.0,,,,,,,
20-Jul-22,314469,79652,8,Rejected,22:05.0,,,,,,,
20-Jul-22,298542,55120,1,Rejected,22:10.0,,,,,,,
20-Jul-22,317886,196984,1,Rejected,22:10.0,,,,,,,
20-Jul-22,299190,62276,3,Shipped,22:11.0,,,,,,,
20-Jul-22,299358,112920,9,Shipped,22:17.0,,,,,,,
20-Jul-22,314553,202768,1,Shipped,22:20.0,,,,,,,
20-Jul-22,309261,63108,2,Rejected,23:18.0,,,,,,,
20-Jul-22,312084,223828,3,Rejected,23:31.0,,,,,,,
20-Jul-22,305217,156340,4,Rejected,24:12.0,,,,,,,
20-Jul-22,307281,84104,11,Shipped,24:13.0,,,,,,,
20-Jul-22,317799,96024,4,Shipped,24:37.0,,,,,,,
20-Jul-22,310650,175236,1,Rejected,24:54.0,,,,,,,
20-Jul-22,306093,186264,1,Rejected,25:06.0,,,,,,,
20-Jul-22,315285,43844,9,Rejected,25:35.0,,,,,,,
20-Jul-22,305193,64688,8,Rejected,25:53.0,,,,,,,
20-Jul-22,309054,222104,2,Rejected,25:58.0,,,,,,,
20-Jul-22,304962,134260,9,Shipped,25:59.0,,,,,,,
20-Jul-22,312900,190076,9,Shipped,26:29.0,,,,,,,
20-Jul-22,299484,219052,11,Shipped,27:17.0,,,,,,,
20-Jul-22,304227,217692,10,Shipped,27:24.0,,,,,,,
20-Jul-22,304668,168088,1,Shipped,27:36.0,,,,,,,
20-Jul-22,301947,37488,5,Rejected,27:48.0,,,,,,,
20-Jul-22,318021,111348,9,Rejected,28:07.0,,,,,,,
20-Jul-22,304542,21380,1,Shipped,28:08.0,,,,,,,
20-Jul-22,314256,207584,10,Shipped,28:50.0,,,,,,,
20-Jul-22,307176,55508,1,Rejected,29:06.0,,,,,,,
20-Jul-22,314001,53976,1,Rejected,29:12.0,,,,,,,
20-Jul-22,312795,210884,3,Rejected,29:31.0,,,,,,,
20-Jul-22,301212,57084,8,Shipped,29:32.0,,,,,,,
20-Jul-22,318684,190076,9,Shipped,29:39.0,,,,,,,
20-Jul-22,315465,47168,5,Rejected,29:43.0,,,,,,,
20-Jul-22,309969,185108,8,Shipped,30:02.0,,,,,,,
20-Jul-22,316638,22252,1,Rejected,30:08.0,,,,,,,
20-Jul-22,305355,57508,1,Shipped,30:14.0,,,,,,,
20-Jul-22,306207,73300,8,Rejected,30:21.0,,,,,,,
20-Jul-22,312780,185108,8,Shipped,30:39.0,,,,,,,
20-Jul-22,303882,88760,1,Rejected,30:42.0,,,,,,,
20-Jul-22,308943,209300,10,Rejected,30:48.0,,,,,,,
20-Jul-22,316176,71136,11,Rejected,30:52.0,,,,,,,
20-Jul-22,298992,175044,2,Shipped,31:22.0,,,,,,,
20-Jul-22,304002,174000,1,Shipped,31:22.0,,,,,,,
20-Jul-22,304191,221928,2,Rejected,32:06.0,,,,,,,
20-Jul-22,318948,128084,1,Rejected,32:32.0,,,,,,,
20-Jul-22,311079,192396,5,Rejected,33:13.0,,,,,,,
20-Jul-22,300939,91620,7,Shipped,33:15.0,,,,,,,
20-Jul-22,302820,51828,9,Rejected,33:59.0,,,,,,,
20-Jul-22,313749,151616,2,Rejected,34:07.0,,,,,,,
20-Jul-22,303894,96340,1,Shipped,34:11.0,,,,,,,
20-Jul-22,311388,996,1,Shipped,34:17.0,,,,,,,
20-Jul-22,318786,23060,1,Rejected,34:29.0,,,,,,,
20-Jul-22,317814,63576,10,Shipped,34:32.0,,,,,,,
20-Jul-22,303813,221364,8,Rejected,35:05.0,,,,,,,
20-Jul-22,311394,36016,1,Shipped,35:17.0,,,,,,,
20-Jul-22,302460,194504,9,Shipped,35:28.0,,,,,,,
20-Jul-22,304014,203944,4,Shipped,35:49.0,,,,,,,
20-Jul-22,308670,41208,8,Rejected,35:54.0,,,,,,,
20-Jul-22,299367,78040,1,Rejected,36:23.0,,,,,,,
20-Jul-22,303483,122752,11,Rejected,36:29.0,,,,,,,
20-Jul-22,306216,48620,9,Rejected,36:35.0,,,,,,,
20-Jul-22,317820,218652,9,Shipped,36:55.0,,,,,,,
20-Jul-22,313662,70176,4,Rejected,36:57.0,,,,,,,
20-Jul-22,301407,186824,1,Rejected,37:01.0,,,,,,,
20-Jul-22,300642,113468,4,Shipped,37:20.0,,,,,,,
20-Jul-22,311154,215256,8,Rejected,37:28.0,,,,,,,
20-Jul-22,318207,225528,9,Shipped,37:29.0,,,,,,,
20-Jul-22,318489,85440,9,Shipped,37:32.0,,,,,,,
20-Jul-22,300450,208944,8,Rejected,38:02.0,,,,,,,
20-Jul-22,315039,206936,1,Shipped,38:10.0,,,,,,,
20-Jul-22,316719,99624,11,Shipped,38:23.0,,,,,,,
20-Jul-22,318303,225552,1,Shipped,38:44.0,,,,,,,
20-Jul-22,310062,223308,2,Rejected,39:01.0,,,,,,,
20-Jul-22,316227,222612,3,Rejected,39:05.0,,,,,,,
20-Jul-22,300276,52872,9,Rejected,39:47.0,,,,,,,
20-Jul-22,313455,53976,1,Rejected,40:27.0,,,,,,,
20-Jul-22,304686,221364,8,Rejected,40:53.0,,,,,,,
20-Jul-22,306852,62796,1,Rejected,41:18.0,,,,,,,
20-Jul-22,298896,48836,9,Shipped,41:19.0,,,,,,,
20-Jul-22,306297,44560,1,Rejected,42:06.0,,,,,,,
20-Jul-22,299550,66156,8,Rejected,42:32.0,,,,,,,
20-Jul-22,308250,219528,11,Rejected,42:35.0,,,,,,,
20-Jul-22,314397,182356,1,Rejected,42:42.0,,,,,,,
20-Jul-22,317289,134336,1,Shipped,43:11.0,,,,,,,
20-Jul-22,307518,40988,1,Shipped,43:16.0,,,,,,,
20-Jul-22,315051,184304,4,Shipped,43:17.0,,,,,,,
20-Jul-22,303228,67324,1,Shipped,43:22.0,,,,,,,
20-Jul-22,302976,192832,2,Rejected,43:33.0,,,,,,,
20-Jul-22,307521,190500,9,Rejected,43:36.0,,,,,,,
20-Jul-22,307641,79652,8,Rejected,43:38.0,,,,,,,
20-Jul-22,305838,132980,1,Rejected,44:25.0,,,,,,,
20-Jul-22,298590,86224,9,Rejected,44:36.0,,,,,,,
20-Jul-22,309444,174960,1,Rejected,44:58.0,,,,,,,
20-Jul-22,306606,32444,5,Shipped,45:47.0,,,,,,,
20-Jul-22,314142,217828,2,Rejected,45:51.0,,,,,,,
20-Jul-22,306222,126196,3,Shipped,45:54.0,,,,,,,
20-Jul-22,311289,94600,9,Shipped,45:55.0,,,,,,,
20-Jul-22,315942,132484,1,Rejected,45:55.0,,,,,,,
20-Jul-22,309327,113936,1,Rejected,45:59.0,,,,,,,
20-Jul-22,304887,134260,9,Rejected,46:06.0,,,,,,,
20-Jul-22,298698,216344,2,Rejected,46:52.0,,,,,,,
20-Jul-22,313926,222052,3,Rejected,47:08.0,,,,,,,
20-Jul-22,303921,213464,9,Shipped,47:13.0,,,,,,,
20-Jul-22,308829,167580,11,Shipped,47:36.0,,,,,,,
20-Jul-22,309663,161952,2,Shipped,48:38.0,,,,,,,
20-Jul-22,314619,23048,1,Shipped,48:48.0,,,,,,,
20-Jul-22,318126,157476,2,Rejected,49:04.0,,,,,,,
20-Jul-22,317553,52360,9,Rejected,49:12.0,,,,,,,
20-Jul-22,310782,190840,9,Rejected,49:18.0,,,,,,,
20-Jul-22,303246,219392,1,Rejected,49:19.0,,,,,,,
20-Jul-22,318798,201948,9,Shipped,49:19.0,,,,,,,
20-Jul-22,299391,163620,8,Rejected,49:35.0,,,,,,,
20-Jul-22,306228,55120,1,Shipped,49:36.0,,,,,,,
20-Jul-22,307413,48264,1,Shipped,49:36.0,,,,,,,
20-Jul-22,306972,66464,3,Rejected,49:52.0,,,,,,,
20-Jul-22,307230,212932,4,Shipped,50:00.0,,,,,,,
20-Jul-22,312927,84548,9,Shipped,50:06.0,,,,,,,
20-Jul-22,299577,207672,1,Rejected,50:11.0,,,,,,,
20-Jul-22,314742,37872,1,Rejected,50:18.0,,,,,,,
20-Jul-22,316857,74880,5,Shipped,50:24.0,,,,,,,
20-Jul-22,298710,216344,2,Shipped,50:59.0,,,,,,,
20-Jul-22,300321,35484,1,Shipped,51:25.0,,,,,,,
20-Jul-22,309570,223080,4,Rejected,52:55.0,,,,,,,
20-Jul-22,312576,51408,9,Shipped,53:04.0,,,,,,,
20-Jul-22,316431,223728,9,Shipped,53:12.0,,,,,,,
20-Jul-22,311082,211440,4,Shipped,53:15.0,,,,,,,
20-Jul-22,315426,161952,2,Shipped,53:17.0,,,,,,,
20-Jul-22,318804,210144,4,Rejected,53:20.0,,,,,,,
20-Jul-22,303648,221820,4,Rejected,53:24.0,,,,,,,
20-Jul-22,307533,125236,1,Rejected,53:36.0,,,,,,,
20-Jul-22,314949,148324,4,Rejected,53:56.0,,,,,,,
20-Jul-22,302421,180376,8,Shipped,54:00.0,,,,,,,
20-Jul-22,306417,222324,8,Pending,54:05.0,,,,,,,
20-Jul-22,314952,110824,9,Shipped,54:05.0,,,,,,,
20-Jul-22,298812,211596,3,Rejected,54:19.0,,,,,,,
20-Jul-22,318807,43256,1,Rejected,54:36.0,,,,,,,
20-Jul-22,301104,203128,1,Rejected,54:59.0,,,,,,,
20-Jul-22,313722,137392,8,Rejected,55:24.0,,,,,,,
20-Jul-22,304494,143652,4,Shipped,56:15.0,,,,,,,
20-Jul-22,316515,81940,1,Rejected,56:28.0,,,,,,,
20-Jul-22,299040,154828,4,Rejected,56:31.0,,,,,,,
20-Jul-22,305850,222324,8,Rejected,56:51.0,,,,,,,
20-Jul-22,311166,51576,8,Rejected,57:10.0,,,,,,,
20-Jul-22,312057,180120,8,Rejected,57:12.0,,,,,,,
20-Jul-22,316731,199376,3,Rejected,57:36.0,,,,,,,
20-Jul-22,312936,58192,1,Shipped,57:43.0,,,,,,,
20-Jul-22,307860,190680,8,Rejected,57:50.0,,,,,,,
20-Jul-22,313392,150076,2,Shipped,58:04.0,,,,,,,
20-Jul-22,314358,165468,11,Rejected,58:05.0,,,,,,,
20-Jul-22,315960,132484,1,Shipped,58:12.0,,,,,,,
20-Jul-22,301824,118276,4,Rejected,58:13.0,,,,,,,
20-Jul-22,318441,160080,4,Rejected,58:23.0,,,,,,,
20-Jul-22,318732,164644,2,Shipped,58:40.0,,,,,,,
20-Jul-22,317079,24188,4,Shipped,59:07.0,,,,,,,
20-Jul-22,315723,65740,4,Shipped,59:10.0,,,,,,,
20-Jul-22,300066,218752,8,Rejected,59:21.0,,,,,,,
20-Jul-22,311223,150728,11,Shipped,59:34.0,,,,,,,
20-Jul-22,303171,162736,3,Rejected,59:43.0,,,,,,,
20-Jul-22,307953,186728,2,Shipped,59:50.0,,,,,,,
20-Jul-22,302340,99596,2,Shipped,59:59.0,,,,,,,
21-Jul-22,318138,139888,3,Rejected,00:29.0,,,,,,,
21-Jul-22,307446,43960,1,Shipped,01:25.0,,,,,,,
21-Jul-22,304059,125236,1,Rejected,01:28.0,,,,,,,
21-Jul-22,307449,147760,1,Rejected,02:34.0,,,,,,,
21-Jul-22,306246,196932,8,Shipped,02:57.0,,,,,,,
21-Jul-22,299910,213004,1,Shipped,03:37.0,,,,,,,
21-Jul-22,312345,223916,1,Shipped,03:38.0,,,,,,,
21-Jul-22,315246,88404,1,Shipped,03:54.0,,,,,,,
21-Jul-22,312138,9988,1,Shipped,04:03.0,,,,,,,
21-Jul-22,308193,32444,5,Shipped,04:49.0,,,,,,,
21-Jul-22,307044,54144,5,Rejected,05:07.0,,,,,,,
21-Jul-22,302073,2092,1,Shipped,05:08.0,,,,,,,
21-Jul-22,317328,123916,1,Rejected,05:39.0,,,,,,,
21-Jul-22,304434,51200,8,Shipped,06:14.0,,,,,,,
21-Jul-22,298632,35736,1,Rejected,06:40.0,,,,,,,
21-Jul-22,310302,68300,1,Rejected,07:08.0,,,,,,,
21-Jul-22,318144,109176,4,Rejected,07:10.0,,,,,,,
21-Jul-22,314982,157020,11,Shipped,07:31.0,,,,,,,
21-Jul-22,314499,224596,12,Rejected,08:35.0,,,,,,,
21-Jul-22,310800,221452,3,Rejected,08:46.0,,,,,,,
21-Jul-22,304929,62796,1,Shipped,08:56.0,,,,,,,
21-Jul-22,307476,124000,5,Shipped,09:24.0,,,,,,,
21-Jul-22,307563,216060,9,Rejected,09:31.0,,,,,,,
21-Jul-22,316302,28000,1,Shipped,09:31.0,,,,,,,
21-Jul-22,311115,174936,10,Shipped,09:40.0,,,,,,,
21-Jul-22,301800,162972,3,Rejected,09:41.0,,,,,,,
21-Jul-22,307683,217616,9,Rejected,10:47.0,,,,,,,
21-Jul-22,309096,44392,1,Rejected,11:16.0,,,,,,,
21-Jul-22,306825,213464,9,Shipped,11:26.0,,,,,,,
21-Jul-22,301479,88460,8,Rejected,11:55.0,,,,,,,
21-Jul-22,316953,71136,11,Rejected,12:16.0,,,,,,,
21-Jul-22,318225,133544,8,Shipped,12:27.0,,,,,,,
21-Jul-22,308535,18632,1,Shipped,12:36.0,,,,,,,
21-Jul-22,317532,116980,1,Shipped,12:39.0,,,,,,,
21-Jul-22,303852,98964,1,Rejected,13:14.0,,,,,,,
21-Jul-22,312957,196304,2,Shipped,13:30.0,,,,,,,
21-Jul-22,303588,70668,4,Shipped,13:40.0,,,,,,,
21-Jul-22,305184,92068,3,Rejected,13:47.0,,,,,,,
21-Jul-22,303666,217764,10,Rejected,14:04.0,,,,,,,
21-Jul-22,306258,188776,4,Shipped,14:09.0,,,,,,,
21-Jul-22,314811,201560,4,Shipped,14:15.0,,,,,,,
21-Jul-22,311892,176276,4,Rejected,14:19.0,,,,,,,
21-Jul-22,313170,31604,5,Rejected,14:44.0,,,,,,,
21-Jul-22,308778,161688,5,Shipped,15:19.0,,,,,,,
21-Jul-22,303591,44324,1,Shipped,16:15.0,,,,,,,
21-Jul-22,303597,161176,4,Rejected,17:35.0,,,,,,,
21-Jul-22,306045,55120,1,Rejected,17:36.0,,,,,,,
21-Jul-22,306108,82368,2,Shipped,17:42.0,,,,,,,
21-Jul-22,308718,113468,4,Shipped,17:43.0,,,,,,,
21-Jul-22,307341,30500,1,Shipped,18:12.0,,,,,,,
21-Jul-22,310311,59372,9,Shipped,18:30.0,,,,,,,
21-Jul-22,312159,55508,1,Shipped,19:16.0,,,,,,,
21-Jul-22,308409,25444,1,Shipped,19:31.0,,,,,,,
21-Jul-22,310134,218748,9,Shipped,20:23.0,,,,,,,
21-Jul-22,314238,125684,8,Shipped,20:28.0,,,,,,,
21-Jul-22,316458,56740,11,Rejected,20:42.0,,,,,,,
21-Jul-22,311367,180788,1,Shipped,20:46.0,,,,,,,
21-Jul-22,310317,74448,4,Rejected,20:58.0,,,,,,,
21-Jul-22,303681,208000,3,Rejected,21:02.0,,,,,,,
21-Jul-22,302706,75968,7,Shipped,21:09.0,,,,,,,
21-Jul-22,310041,76468,9,Rejected,21:10.0,,,,,,,
21-Jul-22,302895,89184,1,Rejected,21:33.0,,,,,,,
21-Jul-22,309108,162484,10,Rejected,21:33.0,,,,,,,
21-Jul-22,301869,170208,2,Shipped,21:55.0,,,,,,,
21-Jul-22,318831,128084,1,Shipped,22:29.0,,,,,,,
21-Jul-22,313179,202768,1,Shipped,22:36.0,,,,,,,
21-Jul-22,304851,221880,8,Rejected,22:44.0,,,,,,,
21-Jul-22,306552,123428,4,Shipped,22:46.0,,,,,,,
21-Jul-22,312516,94308,4,Rejected,23:12.0,,,,,,,
21-Jul-22,318018,203272,1,Shipped,23:17.0,,,,,,,
21-Jul-22,313707,65016,2,Rejected,23:54.0,,,,,,,
21-Jul-22,311262,74908,4,Shipped,24:02.0,,,,,,,
21-Jul-22,315750,201316,4,Shipped,24:05.0,,,,,,,
21-Jul-22,316173,158972,9,Rejected,24:12.0,,,,,,,
21-Jul-22,317421,19404,1,Shipped,24:19.0,,,,,,,
21-Jul-22,301761,152540,5,Rejected,24:20.0,,,,,,,
21-Jul-22,305049,168088,1,Shipped,24:20.0,,,,,,,
21-Jul-22,305229,180840,8,Rejected,24:56.0,,,,,,,
21-Jul-22,305976,190500,9,Rejected,24:57.0,,,,,,,
21-Jul-22,308973,94972,3,Rejected,25:03.0,,,,,,,
21-Jul-22,306051,193896,8,Rejected,25:06.0,,,,,,,
21-Jul-22,306075,119328,1,Rejected,25:06.0,,,,,,,
21-Jul-22,309405,61616,9,Shipped,25:06.0,,,,,,,
21-Jul-22,306555,164852,2,Shipped,25:21.0,,,,,,,
21-Jul-22,299385,220672,11,Rejected,25:41.0,,,,,,,
21-Jul-22,314661,224148,9,Shipped,25:43.0,,,,,,,
21-Jul-22,300384,81036,5,Rejected,25:50.0,,,,,,,
21-Jul-22,310887,193904,1,Rejected,25:50.0,,,,,,,
21-Jul-22,310326,222104,2,Rejected,25:52.0,,,,,,,
21-Jul-22,311673,161792,9,Shipped,26:15.0,,,,,,,
21-Jul-22,307092,105888,3,Rejected,26:21.0,,,,,,,
21-Jul-22,302718,83064,4,Shipped,26:39.0,,,,,,,
21-Jul-22,318237,225532,4,Rejected,26:59.0,,,,,,,
21-Jul-22,299937,87352,1,Rejected,27:17.0,,,,,,,
21-Jul-22,304665,157564,4,Shipped,27:23.0,,,,,,,
21-Jul-22,317373,204988,3,Rejected,27:23.0,,,,,,,
21-Jul-22,318531,62592,4,Rejected,27:28.0,,,,,,,
21-Jul-22,309414,61616,9,Rejected,27:50.0,,,,,,,
21-Jul-22,309876,25932,1,Shipped,28:01.0,,,,,,,
21-Jul-22,317268,171492,4,Shipped,28:07.0,,,,,,,
21-Jul-22,305526,30500,1,Shipped,28:26.0,,,,,,,
21-Jul-22,303141,57508,1,Shipped,28:50.0,,,,,,,
21-Jul-22,300024,32940,1,Shipped,29:00.0,,,,,,,
21-Jul-22,303024,221524,10,Rejected,29:24.0,,,,,,,
21-Jul-22,311874,128084,1,Rejected,29:31.0,,,,,,,
21-Jul-22,299490,219052,11,Shipped,29:58.0,,,,,,,
21-Jul-22,313191,132484,1,Rejected,30:02.0,,,,,,,
21-Jul-22,301752,100940,1,Shipped,30:15.0,,,,,,,
21-Jul-22,311847,34328,1,Shipped,31:05.0,,,,,,,
21-Jul-22,305619,133612,8,Rejected,32:02.0,,,,,,,
21-Jul-22,307917,198260,3,Rejected,32:16.0,,,,,,,
21-Jul-22,305058,19256,1,Shipped,32:21.0,,,,,,,
21-Jul-22,317808,171948,9,Shipped,32:38.0,,,,,,,
21-Jul-22,300030,205316,2,Rejected,33:16.0,,,,,,,
21-Jul-22,312981,223776,1,Rejected,33:54.0,,,,,,,
21-Jul-22,302616,217764,10,Rejected,33:55.0,,,,,,,
21-Jul-22,311979,223812,1,Rejected,34:00.0,,,,,,,
21-Jul-22,304569,37084,1,Shipped,34:04.0,,,,,,,
21-Jul-22,315036,215040,4,Rejected,34:24.0,,,,,,,
21-Jul-22,310827,201948,9,Shipped,34:31.0,,,,,,,
21-Jul-22,315690,185912,10,Rejected,35:08.0,,,,,,,
21-Jul-22,301674,78040,1,Rejected,35:31.0,,,,,,,
21-Jul-22,317445,35516,5,Shipped,37:49.0,,,,,,,
21-Jul-22,301155,106420,9,Shipped,38:15.0,,,,,,,
21-Jul-22,299283,206588,5,Rejected,38:21.0,,,,,,,
21-Jul-22,307617,180368,4,Rejected,38:36.0,,,,,,,
21-Jul-22,315675,224976,5,Rejected,38:53.0,,,,,,,
21-Jul-22,316092,175932,1,Shipped,39:04.0,,,,,,,
21-Jul-22,300795,95208,4,Shipped,39:09.0,,,,,,,
21-Jul-22,311604,177112,4,Rejected,39:22.0,,,,,,,
21-Jul-22,306702,72088,5,Shipped,39:42.0,,,,,,,
21-Jul-22,298779,220508,9,Shipped,40:09.0,,,,,,,
21-Jul-22,309549,1392,1,Shipped,40:46.0,,,,,,,
21-Jul-22,301617,156604,11,Rejected,42:23.0,,,,,,,
21-Jul-22,301422,177320,5,Rejected,42:35.0,,,,,,,
21-Jul-22,317709,75740,10,Rejected,42:36.0,,,,,,,
21-Jul-22,304773,118276,4,Shipped,42:58.0,,,,,,,
21-Jul-22,300654,48264,1,Shipped,43:06.0,,,,,,,
21-Jul-22,299463,95624,3,Rejected,43:25.0,,,,,,,
21-Jul-22,302055,205092,9,Shipped,43:26.0,,,,,,,
21-Jul-22,311970,63516,10,Rejected,43:29.0,,,,,,,
21-Jul-22,303636,25772,1,Rejected,43:40.0,,,,,,,
21-Jul-22,313794,215700,12,Rejected,43:47.0,,,,,,,
21-Jul-22,299142,96024,4,Rejected,43:55.0,,,,,,,
21-Jul-22,304281,63912,5,Rejected,43:55.0,,,,,,,
21-Jul-22,301977,77376,4,Shipped,44:29.0,,,,,,,
21-Jul-22,315570,26548,1,Rejected,44:38.0,,,,,,,
21-Jul-22,301242,219944,4,Rejected,45:02.0,,,,,,,
21-Jul-22,303465,41312,1,Rejected,45:12.0,,,,,,,
21-Jul-22,306150,221452,3,Rejected,45:35.0,,,,,,,
21-Jul-22,299559,178228,11,Rejected,45:36.0,,,,,,,
21-Jul-22,312714,223516,9,Rejected,46:03.0,,,,,,,
21-Jul-22,311205,21380,1,Shipped,46:29.0,,,,,,,
21-Jul-22,299877,202196,2,Shipped,46:42.0,,,,,,,
21-Jul-22,306408,112052,4,Rejected,46:43.0,,,,,,,
21-Jul-22,309657,161952,2,Shipped,47:04.0,,,,,,,
21-Jul-22,307113,185368,9,Shipped,47:16.0,,,,,,,
21-Jul-22,307647,73292,5,Shipped,47:37.0,,,,,,,
21-Jul-22,312720,50736,9,Shipped,48:24.0,,,,,,,
21-Jul-22,298602,220480,1,Rejected,48:26.0,,,,,,,
21-Jul-22,307407,106700,8,Shipped,48:34.0,,,,,,,
21-Jul-22,317250,215240,4,Review,48:41.0,,,,,,,
21-Jul-22,318702,30004,1,Rejected,48:51.0,,,,,,,
21-Jul-22,304788,170756,1,Shipped,49:17.0,,,,,,,
21-Jul-22,311160,176276,4,Rejected,49:24.0,,,,,,,
21-Jul-22,313761,100172,8,Rejected,49:31.0,,,,,,,
21-Jul-22,312006,41452,8,Shipped,50:06.0,,,,,,,
21-Jul-22,315207,79652,8,Rejected,50:07.0,,,,,,,
21-Jul-22,305745,83456,9,Rejected,50:13.0,,,,,,,
21-Jul-22,314049,205104,9,Rejected,50:17.0,,,,,,,
21-Jul-22,304995,158716,4,Shipped,50:20.0,,,,,,,
21-Jul-22,312207,218248,1,Rejected,50:21.0,,,,,,,
21-Jul-22,313875,218084,10,Rejected,50:31.0,,,,,,,
21-Jul-22,300411,79328,4,Rejected,50:32.0,,,,,,,
21-Jul-22,303933,9580,1,Rejected,50:34.0,,,,,,,
21-Jul-22,316725,51672,9,Rejected,50:43.0,,,,,,,
21-Jul-22,310353,136388,1,Rejected,51:04.0,,,,,,,
21-Jul-22,314538,96388,9,Rejected,51:51.0,,,,,,,
21-Jul-22,316500,97920,9,Rejected,51:53.0,,,,,,,
21-Jul-22,302847,53048,7,Rejected,52:04.0,,,,,,,
21-Jul-22,317985,181948,8,Rejected,52:06.0,,,,,,,
21-Jul-22,298923,157792,11,Rejected,53:34.0,,,,,,,
21-Jul-22,300564,135512,1,Shipped,53:44.0,,,,,,,
21-Jul-22,305235,222196,1,Rejected,54:01.0,,,,,,,
21-Jul-22,301047,205284,3,Rejected,54:16.0,,,,,,,
21-Jul-22,305097,180840,8,Shipped,54:53.0,,,,,,,
21-Jul-22,305760,156428,5,Shipped,55:28.0,,,,,,,
21-Jul-22,303360,63728,1,Rejected,56:38.0,,,,,,,
21-Jul-22,301548,90192,3,Shipped,57:06.0,,,,,,,
21-Jul-22,306978,165128,3,Rejected,57:30.0,,,,,,,
21-Jul-22,302763,149940,2,Shipped,57:35.0,,,,,,,
21-Jul-22,308037,63584,10,Shipped,57:35.0,,,,,,,
21-Jul-22,314412,51092,8,Rejected,57:39.0,,,,,,,
